Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector
SOROS FUND MANAGEMENT LLC,FedEx Corporation,FDX,9/30/2001,SH,407800,14987000,386400,15533000,0.9405,0.9859,25,28,5.538302,addition,TRANSPORTS
SOROS FUND MANAGEMENT LLC,SPDR(R) Bloomberg Barclays Mortgage Backed Bond ETF-SPDR(R) Bloomberg Barclays Mortgage Backed Bond ETF,MBG,9/30/2001,SH,915500,14859000,915500,25085000,0.9325,1.5922,26,14,0,,MUTUAL FUND
SOROS FUND MANAGEMENT LLC,Kate Spade & Co.,KATE,9/30/2001,SH,769200,14499000,849200,21421000,0.9099,1.3597,27,17,-9.420631,reduction,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Rational Software Corp.,RATL,9/30/2001,PRN,19400000,14186000,24400000,25918000,0.8903,1.6451,28,13,-20.491803,reduction,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Agere Systems Inc. Class A,AGR,9/30/2001,SH,3220000,14168000,5480000,40004000,0.8891,2.5392,29,5,-41.240876,reduction,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Compania Anonima Nacional Telefones Common S,VNT,9/30/2001,SH,578200,13328000,0,0,0.8364,,30,999999,,new, 
SOROS FUND MANAGEMENT LLC,Ultramar Diamond Shamrock Corp.,UDS,9/30/2001,SH,271200,13001000,80000,3780000,0.8159,0.2399,31,100,239,addition,ENERGY
SOROS FUND MANAGEMENT LLC,"Sprint Capital Corp., 7.125% Equity Units due 8/17/2004",SSDE,9/30/2001,SH,480000,12989000,0,0,0.8151,,32,999999,,new,Communications
SOROS FUND MANAGEMENT LLC,"Mitchell Energy and Development Corp., Class A",MND.A,9/30/2001,SH,251500,12605000,0,0,0.791,,33,999999,,new,ENERGY
SOROS FUND MANAGEMENT LLC,Johnson Controls International plc (Tyco Laboratories),JCI,9/30/2001,PRN,7876811.35,12300000,12679745.1,20081000,0.7719,1.2746,34,19,-37.878788,reduction,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,IBP Inc.,IBP,9/30/2001,SH,503119,11899000,264100,6669000,0.7467,0.4233,35,62,90.503218,addition,CONSUMER STAPLES
SOROS FUND MANAGEMENT LLC,Bard (C.R.) Inc.,BCR,9/30/2001,SH,450600,11583000,0,0,0.7269,,36,999999,,new,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Ann Inc,ANN,9/30/2001,PRN,23000000,11086000,23000000,13441000,0.6957,0.8532,37,32,0,,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Solectron Corp.,SLR,9/30/2001,PRN,22450000,11085000,19950000,9900000,0.6956,0.6284,38,44,12.531328,addition,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Galileo International Inc.,GLC,9/30/2001,SH,529300,10988000,85700,2785000,0.6896,0.1768,39,116,517.619603,addition,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,BancWest Corp. (New),BWE,9/30/2001,SH,300000,10479000,0,0,0.6576,,40,999999,,new,FINANCE
SOROS FUND MANAGEMENT LLC,LUXOTTICA GROUP ADR,LUXTY,9/30/2001,SH,747622,10459000,128100,2050000,0.6564,0.1301,41,147,483.623731,addition,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Columbia Diversified Fixed Income Allocation ETF-Columbia Diversified Fixed Income Allocation ETF,DIAL,9/30/2001,SH,456500,10157000,456500,16822000,0.6374,1.0678,42,26,0,,MUTUAL FUND
SOROS FUND MANAGEMENT LLC,Sepracor Inc.,SEPR,9/30/2001,PRN,13000000,10087000,17500000,13918000,0.633,0.8834,43,30,-25.714286,reduction,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Pride  International Inc.,PDE,9/30/2001,PRN,22850000,9669000,17850000,7625000,0.6068,0.484,44,58,28.011204,addition,ENERGY
SOROS FUND MANAGEMENT LLC,Avnet Inc,AVT,9/30/2001,SH,529100,9624000,529100,11862000,0.604,0.7529,45,35,0,,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Genzyme Corp.,GENZ,9/30/2001,PRN,10000000,9462000,8500000,9155000,0.5938,0.5811,46,47,17.647059,addition,HEALTH CARE
SOROS FUND MANAGEMENT LLC,WellPoint Health Networks Inc. Class A,WLP,9/30/2001,SH,169400,9245000,169400,7982000,0.5802,0.5066,47,53,0,,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Arrow Electronics Corp.,ARW,9/30/2001,SH,426200,8891000,426200,10352000,0.558,0.6571,48,41,0,,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Anadarko Petroleum Corp.,APC,9/30/2001,SH,199552.6,8876000,0,0,0.557,,49,999999,,new,ENERGY
SOROS FUND MANAGEMENT LLC,Integrated Device Technology Inc.,IDTI,9/30/2001,SH,432300,8698000,402300,12749000,0.5458,0.8092,50,34,7.457122,addition,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,LNR Property Corp.,LNR,9/30/2001,SH,286700,8587000,286700,10035000,0.5389,0.637,51,42,0,,FINANCE
SOROS FUND MANAGEMENT LLC,"Rockwell Automation, Inc.",ROK,9/30/2001,SH,552500,8111000,552500,21061000,0.509,1.3368,52,18,0,,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,Collagenex Pharmaceuticals Inc.,CGPI,9/30/2001,SH,1000000,8000000,1000000,8200000,0.502,0.5205,53,51,0,,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Brinks Company (The),BCO,9/30/2001,SH,440416,7972000,99600,2220000,0.5003,0.1409,54,137,342.184739,addition,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,Mirant TR I Pfd CV S,MIRPQ,9/30/2001,SH,150000,7913000,150000,10835000,0.4966,0.6877,55,37,0,, 
SOROS FUND MANAGEMENT LLC,Microsoft Corp.,MSFT,9/30/2001,SH,308916,7904000,507218,18513000,0.496,1.1751,56,23,-39.09601,reduction,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,C-Mac Industries Inc.,EMS,9/30/2001,SH,395000,7876000,0,0,0.4943,,57,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,"Rockwell Collins, Inc.",COL,9/30/2001,SH,552500,7846000,0,0,0.4924,,58,999999,,new,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,Cypress Semiconductor Corp,CY,9/30/2001,SH,2415555,7757000,2207317.5,11376000,0.4868,0.7221,59,36,9.433962,addition,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Apache Corp. $2.015 Series C Depository Shares,APAPRC,9/30/2001,SH,200000,7503000,50000,2181000,0.4709,0.1384,60,141,300,addition,ENERGY
SOROS FUND MANAGEMENT LLC,Hilton Hotels Corp.,HLT,9/30/2001,SH,946100,7427000,686600,7965000,0.4661,0.5056,61,54,37.794932,addition,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Lennar Corp. Class A,LEN,9/30/2001,PRN,26696250,7416000,0,0,0.4654,,62,999999,,new,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Tenet Healthcare Corp.,THC,9/30/2001,SH,45900,7301000,78150,10752000,0.4582,0.6825,63,38,-41.266795,reduction,HEALTH CARE
SOROS FUND MANAGEMENT LLC,"Orion Power Holdings, Inc.",ORN,9/30/2001,SH,283600,7232000,0,0,0.4538,,64,999999,,new,Utilities
SOROS FUND MANAGEMENT LLC,StanCorp Financial Group,SFG,9/30/2001,SH,296600,7178000,285000,6753000,0.4505,0.4286,65,61,4.070175,addition,FINANCE
SOROS FUND MANAGEMENT LLC,Masco Corp.,MAS,9/30/2001,PRN,18000000,7132000,0,0,0.4476,,66,999999,,new,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,Cameron International Corp.,CAM,9/30/2001,PRN,40000000,7013000,40000000,7313000,0.4401,0.4642,67,59,0,,ENERGY
SOROS FUND MANAGEMENT LLC,"GPU, Inc.",GPU,9/30/2001,SH,170100,6865000,176200,6193000,0.4308,0.3931,68,69,-3.461975,reduction,Utilities
SOROS FUND MANAGEMENT LLC,Global X MSCI China Real Estate ETF-Global X MSCI China Real Estate ETF,CHIR,9/30/2001,PRN,12125000,6699000,0,0,0.4204,,69,999999,,new,MUTUAL FUND
SOROS FUND MANAGEMENT LLC,"Quanta Services, Inc.",PWR,9/30/2001,SH,450500,6420000,450500,9929000,0.4029,0.6302,70,43,0,,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,Juniper Networks Inc,JNPR,9/30/2001,PRN,9971000,6207000,25471000,18020000,0.3895,1.1438,71,24,-60.85352,reduction,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Verizon Communications (Bell Atlantic Corp.),VZ,9/30/2001,PRN,10500000,5824000,10500000,5642000,0.3655,0.3581,72,75,0,,UTILITIES AND TELECOMMUNICATIONS
SOROS FUND MANAGEMENT LLC,"Service Corp. International, Inc.",SCI,9/30/2001,PRN,5000000,5599000,0,0,0.3514,,73,999999,,new,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Cypress Semiconductor Corp,CY,9/30/2001,PRN,32392500,5583000,46275000,9117000,0.3504,0.5787,74,48,-30,reduction,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Compaq Computer Corp.,CPQ,9/30/2001,SH,637500,5298000,100000,1549000,0.3325,0.0983,75,175,537.5,addition,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,BJ Services Co.,BJS,9/30/2001,SH,569928,5070000,548328,7781000,0.3182,0.4939,76,56,3.939248,addition,ENERGY
SOROS FUND MANAGEMENT LLC,Louis Dreyfus Natural Gas Corp.,LD,9/30/2001,SH,130300,5069000,0,0,0.3181,,77,999999,,new,ENERGY
SOROS FUND MANAGEMENT LLC,Fannie Mae (Federal National Mortgage Association),FNMA,9/30/2001,SH,60000,4804000,0,0,0.3015,,78,999999,,new,FINANCE
SOROS FUND MANAGEMENT LLC,Valaris PLC (Ensco International),VAL,9/30/2001,SH,80445,4704000,70183.5,6569000,0.2952,0.417,79,64,14.620958,addition,ENERGY
SOROS FUND MANAGEMENT LLC,Noble Corporation (UK),NEBLQ,9/30/2001,SH,19382.3,4652000,17545.7,5746000,0.2919,0.3647,80,73,10.467522,addition,ENERGY
SOROS FUND MANAGEMENT LLC,Cephalon Inc.,CEPH,9/30/2001,PRN,5000000,4575000,5000000,5651000,0.2871,0.3587,81,74,0,,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Praecis Pharmaceuticals Inc,PRCS,9/30/2001,SH,239082.8,4459000,239082.8,19653000,0.2798,1.2475,82,21,0,,HEALTH CARE
SOROS FUND MANAGEMENT LLC,"Global Marine, Inc.",GLM,9/30/2001,SH,318027,4452000,197446,3678000,0.2794,0.2335,83,101,61.070369,addition,ENERGY
SOROS FUND MANAGEMENT LLC,Ortec International Inc,ORTC,9/30/2001,SH,722328,4363000,722328,4731000,0.2738,0.3003,84,79,0,, 
SOROS FUND MANAGEMENT LLC,Ivax Corporation,IVAX,9/30/2001,PRN,5000000,4319000,8000000,9360000,0.271,0.5941,85,46,-37.5,reduction, 
SOROS FUND MANAGEMENT LLC,Mercury Interactive Corp.,MERQ.PK,9/30/2001,PRN,6000000,4039000,2000000,1722000,0.2535,0.1093,86,167,200,addition,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,"International Game Technology, Inc.",IGT,9/30/2001,SH,378400,4021000,378400,5936000,0.2523,0.3768,87,70,0,,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,"Vertex Pharmaceuticals, Inc.",VRTX,9/30/2001,PRN,6000000,3780000,7000000,5793000,0.2372,0.3677,88,72,-14.285714,reduction,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Burlington Northern Santa Fe Corp.,BNI,9/30/2001,SH,140200,3750000,140200,4230000,0.2353,0.2685,89,89,0,,TRANSPORTS
SOROS FUND MANAGEMENT LLC,Transocean Ltd,RIG,9/30/2001,SH,139597,3685000,97673,4029000,0.2313,0.2557,90,93,42.922814,addition,ENERGY
SOROS FUND MANAGEMENT LLC,TJX Companies Inc.,TJX,9/30/2001,SH,855200,3517000,855200,3407000,0.2207,0.2163,91,104,0,,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,SCI Systems Inc.,SCI,9/30/2001,SH,185500,3339000,0,0,0.2095,,92,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Schering-Plough Inc.,SGP,9/30/2001,SH,90000,3339000,120000,4349000,0.2095,0.276,93,84,-25,reduction,HEALTH CARE
SOROS FUND MANAGEMENT LLC,"Liberty Media Group, Inc. Class A",L,9/30/2001,SH,260000,3302000,0,0,0.2072,,94,999999,,new,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,"Willamette Industries, Inc.",WLL,9/30/2001,SH,70000,3149000,30200,1495000,0.1976,0.0949,95,177,131.788079,addition,MATERIALS
SOROS FUND MANAGEMENT LLC,"CrossWorlds Software, Inc.",CWLD,9/30/2001,SH,1321586,3145000,1321586,4097000,0.1974,0.2601,96,91,0,,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Cameron International Corp.,CAM,9/30/2001,SH,370320,3037000,336096,4689000,0.1906,0.2976,97,80,10.182805,addition,ENERGY
SOROS FUND MANAGEMENT LLC,ViacomCBS Inc. Class B,VIAC,9/30/2001,SH,87000,3002000,0,0,0.1884,,98,999999,,new,COMMUNICATIONS
SOROS FUND MANAGEMENT LLC,Visteon Corp. (Old),VSTOZ,9/30/2001,SH,233700,2980000,233700,4295000,0.187,0.2726,99,86,0,,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,"Jos. A. Bank Clothiers, Inc.",JOSB,9/30/2001,SH,2167034.78,2928000,2167034.78,3051000,0.1837,0.1937,100,110,0,,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,NIKE Inc.,NKE,9/30/2001,SH,496000,2902000,0,0,0.1821,,101,999999,,new,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Deltic Timber Corp.,DEL,9/30/2001,SH,114300,2892000,114300,3292000,0.1815,0.209,102,107,0,,MATERIALS
SOROS FUND MANAGEMENT LLC,Lennar Corp. Class A,LEN,9/30/2001,SH,159058.8,2818000,159058.8,3261000,0.1768,0.207,103,108,0,,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Dean Foods Co,DFODQ,9/30/2001,SH,73050,2798000,299100,10376000,0.1756,0.6586,104,40,-75.57673,reduction,CONSUMER STAPLES
SOROS FUND MANAGEMENT LLC,Halliburton Co.,HAL,9/30/2001,SH,245112,2764000,351112,6250000,0.1735,0.3967,105,66,-30.189797,reduction,ENERGY
SOROS FUND MANAGEMENT LLC,Bluefly Inc,BFLY,9/30/2001,SH,4138084,2731000,4138084,4179000,0.1714,0.2653,106,90,0,,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Napster Inc,NAPS,9/30/2001,SH,176600,2684000,176600,2296000,0.1684,0.1457,107,135,0,,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,"Shaw Group, Inc.",SHAW,9/30/2001,PRN,5000000,2681000,0,0,0.1682,,108,999999,,new,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,Federated Department Stores Inc,FDS,9/30/2001,SH,95000,2679000,45000,1913000,0.1681,0.1214,109,157,111.111111,addition, 
SOROS FUND MANAGEMENT LLC,"International Flavors and Fragrances, Inc.",IFF,9/30/2001,SH,94500,2617000,0,0,0.1642,,110,999999,,new,MATERIALS
SOROS FUND MANAGEMENT LLC,VEON Ltd ADR,VEON,9/30/2001,SH,2624025,2585000,2624025,2584000,0.1622,0.164,111,125,0,,UTILITIES AND TELECOMMUNICATIONS
SOROS FUND MANAGEMENT LLC,GlobalSantaFe Corp.,GSF,9/30/2001,SH,117821,2504000,0,0,0.1571,,112,999999,,new,ENERGY
SOROS FUND MANAGEMENT LLC,Walmart Inc,WMT,9/30/2001,SH,50000,2475000,0,0,0.1553,,113,999999,,new,CONSUMER STAPLES
SOROS FUND MANAGEMENT LLC,Human Genome Sciences,HGSI,9/30/2001,PRN,3500000,2389000,0,0,0.1499,,114,999999,,new,HEALTH CARE
SOROS FUND MANAGEMENT LLC,i2 Technologies Inc.,ITWO,9/30/2001,PRN,150000,2382000,350000,7714000,0.1495,0.4896,115,57,-57.142857,reduction,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Mattel Inc.,MAT,9/30/2001,SH,148000,2318000,148000,2800000,0.1455,0.1777,116,115,0,,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,EZCHIP SEMICONDUCTOR LTD ORD SHS (IL),EZCH,9/30/2001,SH,716485,2307000,716485,6613000,0.1448,0.4198,117,63,0,,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Equifax Inc.,EFX,9/30/2001,SH,105300,2306000,105300,3862000,0.1447,0.2451,118,97,0,,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,"Tucker Anthony Sutro, Inc.",TA,9/30/2001,SH,96500,2282000,0,0,0.1432,,119,999999,,new,FINANCE
SOROS FUND MANAGEMENT LLC,Cabot Corp.,CBT,9/30/2001,SH,55800,2226000,55800,2010000,0.1397,0.1276,120,150,0,,MATERIALS
SOROS FUND MANAGEMENT LLC,Mosaic Company (The),MOS,9/30/2001,SH,246000,2214000,0,0,0.1389,,121,999999,,new,MATERIALS
SOROS FUND MANAGEMENT LLC,BEA Systems Inc,BEAS,9/30/2001,PRN,3000000,2203000,0,0,0.1383,,122,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Nabors Industries Ltd.,NBR,9/30/2001,SH,4093.68,2146000,0,0,0.1347,,123,999999,,new,ENERGY
SOROS FUND MANAGEMENT LLC,"American Tower Corp., Class A",AMT,9/30/2001,PRN,3000000,2145000,7000000,5801000,0.1346,0.3682,124,71,-57.142857,reduction,UTILITIES AND TELECOMMUNICATIONS
SOROS FUND MANAGEMENT LLC,Rowan Companies Plc,RDC,9/30/2001,SH,169043,2093000,241043,5327000,0.1313,0.3381,125,77,-29.870189,reduction,ENERGY
SOROS FUND MANAGEMENT LLC,Carnival Corp.,CCL,9/30/2001,SH,95000,2092000,0,0,0.1313,,126,999999,,new,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Diamond Offshore Drilling Inc,DO,9/30/2001,SH,82820,2089000,77732,2569000,0.1311,0.1631,127,126,6.545567,addition,ENERGY
SOROS FUND MANAGEMENT LLC,"Waste Management, Inc.",WM,9/30/2001,SH,75000,2006000,100000,3082000,0.1259,0.1956,128,109,-25,reduction,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,"Genentech, Inc.",DNA,9/30/2001,SH,90000,1980000,80000,2204000,0.1243,0.1399,129,138,12.5,addition,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Reebok International Ltd,RBK,9/30/2001,SH,93600,1938000,133000,4249000,0.1216,0.2697,130,88,-29.62406,reduction,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Walt Disney Co. (The),DIS,9/30/2001,SH,100000,1862000,0,0,0.1169,,131,999999,,new,COMMUNICATIONS
SOROS FUND MANAGEMENT LLC,Donnelley (R.R.) & Sons Co,RRD,9/30/2001,SH,68000,1839000,68000,2020000,0.1154,0.1282,132,148,0,,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,Delphi Corp. (Old),DPHIQ.PK,9/30/2001,SH,152500,1792000,277500,4420000,0.1125,0.2806,133,83,-45.045045,reduction,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,P M C SIERRA INC,PMCS,9/30/2001,PRN,2500000,1741000,0,0,0.1093,,134,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Bank of America Corp. (North Carolina National Bank),BAC,9/30/2001,SH,59400,1734000,0,0,0.1088,,135,999999,,new,FINANCE
SOROS FUND MANAGEMENT LLC,Manor Care Inc. (New),HCR,9/30/2001,SH,59700,1678000,59700,1895000,0.1053,0.1203,136,159,0,,HEALTH CARE
SOROS FUND MANAGEMENT LLC,"Vertex Pharmaceuticals, Inc.",VRTX,9/30/2001,SH,93000,1678000,0,0,0.1053,,137,999999,,new,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Homestake Mining,HM,9/30/2001,SH,180000,1674000,180000,1426000,0.1051,0.0905,138,180,0,,MATERIALS
SOROS FUND MANAGEMENT LLC,"Nexcen Brands, Inc.",NEXC,9/30/2001,PRN,3000000,1650000,3000000,1710000,0.1035,0.1085,139,169,0,,FINANCE
SOROS FUND MANAGEMENT LLC,"Hot Topic, Inc.",HOTT,9/30/2001,SH,147375,1644000,22500,311000,0.1032,0.0197,140,233,555,addition,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,"Smith International, Inc.",SII,9/30/2001,SH,177996,1620000,78892,1181000,0.1017,0.075,141,193,125.619835,addition,ENERGY
SOROS FUND MANAGEMENT LLC,"Quest Diagnostics, Inc.",DGX,9/30/2001,SH,51600,1592000,51600,1931000,0.0999,0.1226,142,153,0,,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Oracle Corp,ORCL,9/30/2001,SH,125100,1574000,0,0,0.0988,,143,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,LSI Corp. (CA),LSI,9/30/2001,PRN,1521000,1546000,1521000,2061000,0.097,0.1308,144,146,0,,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,TriQuint Semiconductor Inc.,TQNT,9/30/2001,PRN,2000000,1532000,4000000,2920000,0.0961,0.1853,145,113,-50,reduction,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Golden Telecom Inc,GLDN,9/30/2001,SH,195333,1524000,195333,2735000,0.0956,0.1736,146,118,0,,Communications
SOROS FUND MANAGEMENT LLC,Baker Hughes Company,BKR,9/30/2001,SH,52500,1520000,0,0,0.0954,,147,999999,,new,ENERGY
SOROS FUND MANAGEMENT LLC,Devon Energy Corp.,DVN,9/30/2001,PRN,6000000,1361000,6000000,1421000,0.0854,0.0902,148,181,0,,ENERGY
SOROS FUND MANAGEMENT LLC,Pointer Telocation Ltd,PNTR,9/30/2001,SH,961666,1356000,961666,2145000,0.0851,0.1362,149,144,0,,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,Bausch Health Companies,BHC,9/30/2001,SH,50000,1318000,0,0,0.0827,,150,999999,,new,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Continucare Corp,CNU,9/30/2001,SH,2250000,1305000,2250000,720000,0.0819,0.0457,151,213,0,,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Cendant Corp,CD,9/30/2001,SH,100000,1280000,200000,3900000,0.0803,0.2475,152,96,-50,reduction, 
SOROS FUND MANAGEMENT LLC,Hotjobs.com Inc.,HOTJ,9/30/2001,SH,200000,1194000,0,0,0.0749,,153,999999,,new,INDUSTRIALS
SOROS FUND MANAGEMENT LLC,Ciena Corp,CIEN,9/30/2001,PRN,285800,1185000,285800,1476000,0.0744,0.0937,154,178,0,,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Medtronic Plc,MDT,9/30/2001,SH,25000,1088000,0,0,0.0683,,155,999999,,new,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Sanmina Corp.,SANM,9/30/2001,SH,12502.5,1019000,0,0,0.0639,,156,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Shire Plc ADS,SHPG,9/30/2001,SH,25000,1008000,9700,538000,0.0633,0.0341,157,220,157.731959,addition,HEALTH CARE
SOROS FUND MANAGEMENT LLC,Sherwin-Williams Co.,SHW,9/30/2001,SH,42800,951000,42800,950000,0.0597,0.0603,158,203,0,,MATERIALS
SOROS FUND MANAGEMENT LLC,ConocoPhillips (Phillips Petroleum),COP,9/30/2001,SH,35000,944000,0,0,0.0592,,159,999999,,new,ENERGY
SOROS FUND MANAGEMENT LLC,"Charter Communications, Inc. (Old) Class A",CHTRQ,9/30/2001,SH,75000,929000,0,0,0.0583,,160,999999,,new,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,ServiceMaster Co,SVM,9/30/2001,SH,80000,887000,0,0,0.0557,,161,999999,,new,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Footstar Inc.,FTAR,9/30/2001,SH,25000,865000,0,0,0.0543,,162,999999,,new,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Dell Inc.,DELL,9/30/2001,SH,45000,834000,93400,2487000,0.0523,0.1579,163,130,-51.820128,reduction,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,NORTEL NETWORKS CRP(HLDG CO) NEW,NRTLQ,9/30/2001,PRN,100000,819000,0,0,0.0514,,164,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,McDonalds Corp.,MCD,9/30/2001,SH,30000,814000,0,0,0.0511,,165,999999,,new,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,General Semiconductor Inc.,SEM,9/30/2001,SH,82500,792000,0,0,0.0497,,166,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Titan Corp.,TTN,9/30/2001,SH,40000,784000,0,0,0.0492,,167,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Nokia Corp. ADR Class A ADR,NOK,9/30/2001,SH,50000,783000,0,0,0.0491,,168,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,RCN Corp (New),RCNI,9/30/2001,SH,243186,778000,243186,1335000,0.0488,0.0847,169,185,0,,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Xerox Corp. (Haloid Co.),XRX,9/30/2001,SH,25000,775000,0,0,0.0486,,170,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,L Brands Inc,LB,9/30/2001,SH,80000,760000,0,0,0.0477,,171,999999,,new,CONSUMER DISCRETIONARY
SOROS FUND MANAGEMENT LLC,Invesco QQQ Trust Series 1,QQQ,9/30/2001,SH,25000,725000,25000,1143000,0.0455,0.0726,172,196,0,,FINANCE
SOROS FUND MANAGEMENT LLC,Novellus Systems Inc.,NVLS,9/30/2001,SH,24300,694000,0,0,0.0436,,173,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Illuminet Holdings Inc.,ILUM,9/30/2001,SH,17900,686000,0,0,0.0431,,174,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,Teradyne Inc,TER,9/30/2001,SH,35000,683000,0,0,0.0429,,175,999999,,new,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,SkyWest Inc,SKYW,9/30/2001,SH,40000,669000,0,0,0.042,,176,999999,,new,TRANSPORTS
SOROS FUND MANAGEMENT LLC,"McAfee, Inc.",MFE,9/30/2001,SH,50000,645000,33900,422000,0.0405,0.0268,177,226,47.492625,addition,INFORMATION TECHNOLOGY
SOROS FUND MANAGEMENT LLC,7-Eleven Inc.,SVELY,9/30/2001,SH,66600,643000,0,0,0.0404,,178,999999,,new,CONSUMER STAPLES
SOROS FUND MANAGEMENT LLC,Cooper Industries Plc,CBE,9/30/2001,SH,30000,622000,0,0,0.039,,179,999999,,new,INDUSTRIALS
