Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector
LONE PINE CAPITAL LLC,Perdoceo Education Corp. (Career Education),PRDO,3/31/2007,PUT,200000,6100000,2533500,62780000,0.068,0.7679,48,33,-92.105783,reduction,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,Monsanto Co. (New),MON,3/31/2007,SH,0,0,5775736,303399000,,3.7112,999999,14,-100,soldall,MATERIALS
LONE PINE CAPITAL LLC,Baidu Inc ADR,BIDU,3/31/2007,SH,0,0,9612550,108324000,,1.325,999999,27,-100,soldall,COMMUNICATIONS
LONE PINE CAPITAL LLC,SLM Corp,SLM,3/31/2007,SH,0,0,5557218,271026000,,3.3152,999999,15,-100,soldall,FINANCE
LONE PINE CAPITAL LLC,Corning Inc.,GLW,3/31/2007,SH,0,0,4097955,76673000,,0.9379,999999,31,-100,soldall,MATERIALS
LONE PINE CAPITAL LLC,Marriott International Inc/MD,MAR,3/31/2007,SH,0,0,3878088,185062000,,2.2637,999999,21,-100,soldall,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,"Advance Auto Parts, Inc.",AAP,3/31/2007,SH,0,0,3491501,124158000,,1.5187,999999,24,-100,soldall,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,Bed Bath & Beyond Inc.,BBBY,3/31/2007,SH,0,0,409747,15611000,,0.191,999999,40,-100,soldall,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,EMC Corporation,EMC,6/30/2007,SH,47099337,852498000,0,0,7.9686,,1,999999,,new,INFORMATION TECHNOLOGY
LONE PINE CAPITAL LLC,America Movil S.A.B. de C.V. ADS,AMX,6/30/2007,SH,24423378,756270000,23754578,567616000,7.0691,6.3232,2,1,2.815457,addition,UTILITIES AND TELECOMMUNICATIONS
LONE PINE CAPITAL LLC,Alphabet Inc. Class A,GOOGL,6/30/2007,SH,1419391,741916000,897467,411183000,6.9349,4.5805,3,7,58.15523,addition,COMMUNICATIONS
LONE PINE CAPITAL LLC,Brookfield Asset Management Inc,BAM,6/30/2007,SH,27939082.5,496647000,22255308,516988000,4.6423,5.7592,4,3,25.538961,reduction,REAL ESTATE
LONE PINE CAPITAL LLC,Intercontinental Exchange Inc,ICE,6/30/2007,SH,16608585,491116000,13447585,328686000,4.5906,3.6615,5,12,23.506079,addition,FINANCE
LONE PINE CAPITAL LLC,QUALCOMM Inc.,QCOM,6/30/2007,SH,10776136,467577000,12523020,534232000,4.3706,5.9513,6,2,-13.949383,reduction,INFORMATION TECHNOLOGY
LONE PINE CAPITAL LLC,Southwestern Energy Co.,SWN,6/30/2007,SH,18774624,417735000,20392424,417841000,3.9047,4.6547,7,5,-7.933338,reduction,ENERGY
LONE PINE CAPITAL LLC,Schlumberger Ltd.,SLB,6/30/2007,SH,4744700,403015000,4745199,327893000,3.7671,3.6527,8,13,-0.010516,reduction,ENERGY
LONE PINE CAPITAL LLC,Tapestry Inc,TPR,6/30/2007,SH,7987390,378522000,4388438,219641000,3.5382,2.4468,9,17,82.009863,addition,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,CarMax Inc.,KMX,6/30/2007,SH,14332566,365480000,14304866,351041000,3.4163,3.9106,10,11,0.19364,addition,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,Express Scripts Inc.,ESRX,6/30/2007,SH,13782036,344620000,13059912,263549000,3.2213,2.9359,11,16,5.529318,addition,HEALTH CARE
LONE PINE CAPITAL LLC,Blackberry Ltd,BB,6/30/2007,SH,4976892,331776000,0,0,3.1012,,12,999999,,new,INFORMATION TECHNOLOGY
LONE PINE CAPITAL LLC,Vulcan Materials Company,VMC,6/30/2007,SH,2728662,312541000,3100017,361090000,2.9214,4.0225,13,10,-11.979128,reduction,MATERIALS
LONE PINE CAPITAL LLC,"Genentech, Inc.",DNA,6/30/2007,SH,3707746,280528000,4698690,385856000,2.6222,4.2984,14,9,-21.089793,reduction,HEALTH CARE
LONE PINE CAPITAL LLC,Equinix Inc,EQIX,6/30/2007,SH,2683786,245486000,2263848,193853000,2.2946,2.1595,15,18,18.549744,addition,INFORMATION TECHNOLOGY
LONE PINE CAPITAL LLC,"MSC Industrial Direct, Inc.",MSM,6/30/2007,SH,4288471,235866000,3188052,148818000,2.2047,1.6578,16,22,34.516971,addition,INDUSTRIALS
LONE PINE CAPITAL LLC,Charles Schwab Corp,SCHW,6/30/2007,SH,10427591,213974000,0,0,2.0001,,17,999999,,new,FINANCE
LONE PINE CAPITAL LLC,Fastenal Co.,FAST,6/30/2007,SH,18463432,193220000,0,0,1.8061,,18,999999,,new,INDUSTRIALS
LONE PINE CAPITAL LLC,Apple Inc,AAPL,6/30/2007,SH,10886274,189794000,20861274,276889000,1.7741,3.0845,19,15,-47.815872,reduction,INFORMATION TECHNOLOGY
LONE PINE CAPITAL LLC,Sina Corp,SINA,6/30/2007,SH,4524486,189395000,4670695,156982000,1.7703,1.7488,20,20,-3.130348,reduction,COMMUNICATIONS
LONE PINE CAPITAL LLC,Medco Health Solutions Inc.,MHS,6/30/2007,SH,4808604,187512000,0,0,1.7527,,21,999999,,new,HEALTH CARE
LONE PINE CAPITAL LLC,Grupo Televisa S.A. GDR,TV,6/30/2007,SH,6146071,177148000,9653613,287678000,1.6559,3.2047,22,14,-36.333982,reduction,COMMUNICATIONS
LONE PINE CAPITAL LLC,CBRE Group Inc Common Stock Class A,CBRE,6/30/2007,SH,4471549,163212000,4336549,148223000,1.5256,1.6512,23,23,3.113074,addition,REAL ESTATE
LONE PINE CAPITAL LLC,"Dicks Sporting Goods, Inc",DKS,6/30/2007,SH,5400420,157071000,4841220,141025000,1.4682,1.571,24,25,11.550807,addition,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,Eagle Materials Inc.,EXP,6/30/2007,SH,3123559,153211000,4010184,178975000,1.4321,1.9938,25,19,-22.109335,reduction,MATERIALS
LONE PINE CAPITAL LLC,CME Group Inc,CME,6/30/2007,SH,281421,150380000,0,0,1.4057,,26,999999,,new,FINANCE
LONE PINE CAPITAL LLC,"Texas Industries, Inc.",TXI,6/30/2007,SH,1777799,139397000,1777799,134277000,1.303,1.4958,27,27,0,,MATERIALS
LONE PINE CAPITAL LLC,Under Armour Inc,UAA,6/30/2007,SH,22865304,130475000,0,0,1.2196,,28,999999,,new,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,TRIP.COM GRP,TCOM,6/30/2007,SH,12853608,126335000,6084008,50942000,1.1809,0.5675,29,37,111.268756,addition,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,Illumina Inc,ILMN,6/30/2007,SH,5476686,111149000,6498842,95208000,1.0389,1.0606,30,30,-15.728279,reduction,HEALTH CARE
LONE PINE CAPITAL LLC,Allscripts Healthcare Solutions Inc,MDRX,6/30/2007,SH,4226410,107689000,3803989,101985000,1.0066,1.1361,31,29,11.104685,addition,HEALTH CARE
LONE PINE CAPITAL LLC,Booking Holdings Inc. (Priceline),BKNG,6/30/2007,SH,1384540,95173000,0,0,0.8896,,32,999999,,new,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,Resources Connection Inc,RGP,6/30/2007,SH,2823836,93695000,2616163,83691000,0.8758,0.9323,33,31,7.938076,addition,INDUSTRIALS
LONE PINE CAPITAL LLC,ITT Educational Services,ESI,6/30/2007,SH,789685,92693000,1827485,148922000,0.8664,1.659,34,21,-56.788428,reduction,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,Life-Time Fitness Inc,LTM,6/30/2007,SH,1739100,92572000,0,0,0.8653,,35,999999,,new,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,NutriSystem Inc,NTRI,6/30/2007,PUT,1310000,91504000,500000,26205000,0.8553,0.2919,36,38,162,addition,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,Ralph Lauren Corp. Class A,RL,6/30/2007,SH,927606,91007000,794406,70027000,0.8507,0.7801,37,33,16.767245,addition,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,Nymex Holdings Inc,NMX,6/30/2007,SH,701097,88079000,2981253,404735000,0.8233,4.5087,38,8,-76.483143,reduction,FINANCE
LONE PINE CAPITAL LLC,Cimpress PLC,CMPR,6/30/2007,SH,1912276,73145000,1431177,54814000,0.6837,0.6106,39,34,33.615618,addition,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,NetEase Inc ADR,NTES,6/30/2007,SH,3817612,64976000,8042286,142670000,0.6074,1.5893,40,24,-52.530761,reduction,COMMUNICATIONS
LONE PINE CAPITAL LLC,General Electric Co,GE,6/30/2007,SH,1589745.04,58515000,368570.8,12531000,0.547,0.1396,41,44,331.326909,addition,INDUSTRIALS
LONE PINE CAPITAL LLC,WNS (Holdings) Ltd ADR,WNS,6/30/2007,SH,1992808,56715000,1832608,53402000,0.5301,0.5949,42,36,8.74164,addition,INFORMATION TECHNOLOGY
LONE PINE CAPITAL LLC,"Gartner, Inc.",IT,6/30/2007,SH,1990323,48942000,862704,20662000,0.4575,0.2302,43,42,130.70752,addition,INFORMATION TECHNOLOGY
LONE PINE CAPITAL LLC,Bunge Ltd. ADR,BG,6/30/2007,PUT,550000,46475000,0,0,0.4344,,44,999999,,new,CONSUMER STAPLES
LONE PINE CAPITAL LLC,Baxter International Inc.,BAX,6/30/2007,SH,573000,32283000,0,0,0.3018,,45,999999,,new,HEALTH CARE
LONE PINE CAPITAL LLC,Eastman Kodak Co. (Old),EKDKQ,6/30/2007,PUT,1150000,32005000,1150000,25944000,0.2992,0.289,46,39,0,,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,SRA International Inc.,SRX,6/30/2007,SH,1075600,27170000,361600,8809000,0.254,0.0981,47,46,197.455752,addition,INFORMATION TECHNOLOGY
LONE PINE CAPITAL LLC,Sepracor Inc.,SEPR,6/30/2007,PUT,510000,20920000,510000,23781000,0.1955,0.2649,48,40,0,,HEALTH CARE
LONE PINE CAPITAL LLC,"Affymax, Inc. ADR",AFFY,6/30/2007,SH,733650,19779000,733650,23624000,0.1849,0.2632,49,41,0,,HEALTH CARE
LONE PINE CAPITAL LLC,Leidos Holdings Inc,LDOS,6/30/2007,SH,382279.5,17056000,0,0,0.1594,,50,999999,,new,INDUSTRIALS
LONE PINE CAPITAL LLC,Array Biopharma Inc,ARRY,6/30/2007,SH,1146785,13383000,516390,6558000,0.1251,0.0731,51,47,122.077306,addition,HEALTH CARE
LONE PINE CAPITAL LLC,P.T. Telekomunikasi Indonesia ADR,TLK,6/30/2007,SH,567644,12233000,795800,17165000,0.1143,0.1912,52,43,-28.670018,reduction,UTILITIES AND TELECOMMUNICATIONS
LONE PINE CAPITAL LLC,Overstock.Com Inc,OSTK,6/30/2007,PUT,635000,11601000,635000,10541000,0.1084,0.1174,53,45,0,,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,Perdoceo Education Corp. (Career Education),PRDO,6/30/2007,PUT,200000,6754000,200000,6100000,0.0631,0.068,54,48,0,,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,Strategic Education Inc. (Strayer Education),STRA,6/30/2007,SH,0,0,573755,71719000,,0.7989,999999,32,-100,soldall,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,Martin Marietta Materials Inc.,MLM,6/30/2007,SH,0,0,1011957,136817000,,1.5241,999999,26,-100,soldall,MATERIALS
LONE PINE CAPITAL LLC,Mastercard Inc,MA,6/30/2007,SH,0,0,40706590,432467000,,4.8176,999999,4,-100,soldall,FINANCE
LONE PINE CAPITAL LLC,COMCAST CORP SPL A (NEW),CMCSK,6/30/2007,SH,0,0,2149463,54747000,,0.6099,999999,35,-100,soldall,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,CALATLANTIC GROUP INC,CAA,6/30/2007,SH,0,0,1194804.2,124678000,,1.3889,999999,28,-100,soldall,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,"Cisco Systems, Inc.",CSCO,6/30/2007,SH,0,0,16280627,415644000,,4.6302,999999,6,-100,soldall,INFORMATION TECHNOLOGY
LONE PINE CAPITAL LLC,Alphabet Inc. Class A,GOOGL,9/30/2007,SH,1535176,870859000,1419391,741916000,9.3338,6.9349,1,3,8.157372,addition,COMMUNICATIONS
LONE PINE CAPITAL LLC,America Movil S.A.B. de C.V. ADS,AMX,9/30/2007,SH,26870378,859852000,24423378,756270000,9.2158,7.0691,2,2,10.019089,addition,UTILITIES AND TELECOMMUNICATIONS
LONE PINE CAPITAL LLC,QUALCOMM Inc.,QCOM,9/30/2007,SH,13818501,583970000,10776136,467577000,6.2589,4.3706,3,6,28.23243,addition,INFORMATION TECHNOLOGY
LONE PINE CAPITAL LLC,EMC Corporation,EMC,9/30/2007,SH,24786454,515558000,47099337,852498000,5.5257,7.9686,4,1,-47.374091,reduction,INFORMATION TECHNOLOGY
LONE PINE CAPITAL LLC,Brookfield Asset Management Inc,BAM,9/30/2007,SH,25360132.5,432566000,27939082.5,496647000,4.6362,4.6423,5,4,-9.230618,reduction,REAL ESTATE
LONE PINE CAPITAL LLC,Southwestern Energy Co.,SWN,9/30/2007,SH,19872900,415840000,18774624,417735000,4.4569,3.9047,6,7,5.84979,addition,ENERGY
LONE PINE CAPITAL LLC,Schlumberger Ltd.,SLB,9/30/2007,SH,3682500,386663000,4744700,403015000,4.1442,3.7671,7,8,-22.387085,reduction,ENERGY
LONE PINE CAPITAL LLC,Tapestry Inc,TPR,9/30/2007,SH,7801097,368758000,7987390,378522000,3.9523,3.5382,8,9,-2.332339,reduction,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,Monsanto Co. (New),MON,9/30/2007,SH,4296701,368399000,0,0,3.9485,,9,999999,,new,MATERIALS
LONE PINE CAPITAL LLC,Intercontinental Exchange Inc,ICE,9/30/2007,SH,11816685,358991000,16608585,491116000,3.8476,4.5906,10,5,-28.851946,reduction,FINANCE
LONE PINE CAPITAL LLC,Vulcan Materials Company,VMC,9/30/2007,SH,3627857,323423000,2728662,312541000,3.4664,2.9214,11,13,32.953697,addition,MATERIALS
LONE PINE CAPITAL LLC,Burlington Northern Santa Fe Corp.,BNI,9/30/2007,SH,3541004,287423000,0,0,3.0806,,12,999999,,new,TRANSPORTS
LONE PINE CAPITAL LLC,Fastenal Co.,FAST,9/30/2007,SH,24372552,276689000,18463432,193220000,2.9655,1.8061,13,18,32.004451,addition,INDUSTRIALS
LONE PINE CAPITAL LLC,"Genentech, Inc.",DNA,9/30/2007,SH,3514836,274228000,3707746,280528000,2.9392,2.6222,14,14,-5.202891,reduction,HEALTH CARE
LONE PINE CAPITAL LLC,CME Group Inc,CME,9/30/2007,SH,450430,264560000,281421,150380000,2.8355,1.4057,15,26,60.055575,addition,FINANCE
LONE PINE CAPITAL LLC,Booking Holdings Inc. (Priceline),BKNG,9/30/2007,SH,2917384,258918000,1384540,95173000,2.7751,0.8896,16,32,110.711428,addition,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,CarMax Inc.,KMX,9/30/2007,SH,11709116,238046000,14332566,365480000,2.5514,3.4163,17,10,-18.304119,reduction,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,"Dicks Sporting Goods, Inc",DKS,9/30/2007,SH,6933220,232783000,5400420,157071000,2.4949,1.4682,18,24,28.382978,addition,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,Sina Corp,SINA,9/30/2007,SH,4581222,219211000,4524486,189395000,2.3495,1.7703,19,20,1.253977,addition,COMMUNICATIONS
LONE PINE CAPITAL LLC,"MSC Industrial Direct, Inc.",MSM,9/30/2007,SH,4288471,216954000,4288471,235866000,2.3253,2.2047,20,16,0,,INDUSTRIALS
LONE PINE CAPITAL LLC,Apple Inc,AAPL,9/30/2007,SH,8791174,192740000,10886274,189794000,2.0658,1.7741,21,19,-19.245336,reduction,INFORMATION TECHNOLOGY
LONE PINE CAPITAL LLC,Express Scripts Inc.,ESRX,9/30/2007,SH,6204428,173166000,13782036,344620000,1.856,3.2213,22,11,-54.981775,reduction,HEALTH CARE
LONE PINE CAPITAL LLC,Medco Health Solutions Inc.,MHS,9/30/2007,SH,3607136,163025000,4808604,187512000,1.7473,1.7527,23,21,-24.985796,reduction,HEALTH CARE
LONE PINE CAPITAL LLC,Eagle Materials Inc.,EXP,9/30/2007,SH,4490559,160493000,3123559,153211000,1.7201,1.4321,24,25,43.764181,addition,MATERIALS
LONE PINE CAPITAL LLC,Nalco Holding Co.,NLC,9/30/2007,SH,4987103,147868000,0,0,1.5848,,25,999999,,new,MATERIALS
LONE PINE CAPITAL LLC,First American Corp (The),FAF,9/30/2007,SH,3472382,127159000,0,0,1.3629,,26,999999,,new,FINANCE
LONE PINE CAPITAL LLC,Leidos Holdings Inc,LDOS,9/30/2007,SH,2260379.93,107103000,382279.5,17056000,1.1479,0.1594,27,50,491.289863,addition,INDUSTRIALS
LONE PINE CAPITAL LLC,NutriSystem Inc,NTRI,9/30/2007,PUT,1310000,61426000,1310000,91504000,0.6584,0.8553,28,36,0,,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,Bunge Ltd. ADR,BG,9/30/2007,PUT,550000,59098000,550000,46475000,0.6334,0.4344,29,44,0,,CONSUMER STAPLES
LONE PINE CAPITAL LLC,American Eagle Outfitters Inc,AEO,9/30/2007,SH,2155567,56713000,0,0,0.6078,,30,999999,,new,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,WNS (Holdings) Ltd ADR,WNS,9/30/2007,SH,3267566,56202000,1992808,56715000,0.6024,0.5301,31,42,63.967929,addition,INFORMATION TECHNOLOGY
LONE PINE CAPITAL LLC,Illumina Inc,ILMN,9/30/2007,SH,2080148,53959000,5476686,111149000,0.5783,1.0389,32,30,-62.018126,reduction,HEALTH CARE
LONE PINE CAPITAL LLC,"Gartner, Inc.",IT,9/30/2007,SH,1924960,47085000,1990323,48942000,0.5047,0.4575,33,43,-3.28404,reduction,INFORMATION TECHNOLOGY
LONE PINE CAPITAL LLC,MercadoLibre Inc,MELI,9/30/2007,SH,1069660,38786000,0,0,0.4157,,34,999999,,new,COMMUNICATIONS
LONE PINE CAPITAL LLC,PharMerica Corp,PMC,9/30/2007,SH,2105154,31409000,0,0,0.3366,,35,999999,,new,HEALTH CARE
LONE PINE CAPITAL LLC,Eastman Kodak Co. (Old),EKDKQ,9/30/2007,PUT,1150000,30774000,1150000,32005000,0.3298,0.2992,36,46,0,,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,SRA International Inc.,SRX,9/30/2007,SH,1075600,30203000,1075600,27170000,0.3237,0.254,37,47,0,,INFORMATION TECHNOLOGY
LONE PINE CAPITAL LLC,Overstock.Com Inc,OSTK,9/30/2007,PUT,635000,18288000,635000,11601000,0.196,0.1084,38,53,0,,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,P.T. Telekomunikasi Indonesia ADR,TLK,9/30/2007,SH,567644,13856000,567644,12233000,0.1485,0.1143,39,52,0,,UTILITIES AND TELECOMMUNICATIONS
LONE PINE CAPITAL LLC,Perdoceo Education Corp. (Career Education),PRDO,9/30/2007,PUT,254900,7135000,200000,6754000,0.0765,0.0631,40,54,27.45,addition,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,"Texas Industries, Inc.",TXI,9/30/2007,SH,0,0,1777799,139397000,,1.303,999999,27,-100,soldall,MATERIALS
LONE PINE CAPITAL LLC,Blackberry Ltd,BB,9/30/2007,SH,0,0,4976892,331776000,,3.1012,999999,12,-100,soldall,INFORMATION TECHNOLOGY
LONE PINE CAPITAL LLC,Allscripts Healthcare Solutions Inc,MDRX,9/30/2007,SH,0,0,4226410,107689000,,1.0066,999999,31,-100,soldall,HEALTH CARE
LONE PINE CAPITAL LLC,Equinix Inc,EQIX,9/30/2007,SH,0,0,2683786,245486000,,2.2946,999999,15,-100,soldall,INFORMATION TECHNOLOGY
LONE PINE CAPITAL LLC,ITT Educational Services,ESI,9/30/2007,SH,0,0,789685,92693000,,0.8664,999999,34,-100,soldall,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,Grupo Televisa S.A. GDR,TV,9/30/2007,SH,0,0,6146071,177148000,,1.6559,999999,22,-100,soldall,COMMUNICATIONS
LONE PINE CAPITAL LLC,Charles Schwab Corp,SCHW,9/30/2007,SH,0,0,10427591,213974000,,2.0001,999999,17,-100,soldall,FINANCE
LONE PINE CAPITAL LLC,Resources Connection Inc,RGP,9/30/2007,SH,0,0,2823836,93695000,,0.8758,999999,33,-100,soldall,INDUSTRIALS
LONE PINE CAPITAL LLC,Under Armour Inc,UAA,9/30/2007,SH,0,0,22865304,130475000,,1.2196,999999,28,-100,soldall,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,CBRE Group Inc Common Stock Class A,CBRE,9/30/2007,SH,0,0,4471549,163212000,,1.5256,999999,23,-100,soldall,REAL ESTATE
LONE PINE CAPITAL LLC,General Electric Co,GE,9/30/2007,SH,0,0,1589745.04,58515000,,0.547,999999,41,-100,soldall,INDUSTRIALS
LONE PINE CAPITAL LLC,Ralph Lauren Corp. Class A,RL,9/30/2007,SH,0,0,927606,91007000,,0.8507,999999,37,-100,soldall,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,TRIP.COM GRP,TCOM,9/30/2007,SH,0,0,12853608,126335000,,1.1809,999999,29,-100,soldall,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,Cimpress PLC,CMPR,9/30/2007,SH,0,0,1912276,73145000,,0.6837,999999,39,-100,soldall,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,"Affymax, Inc. ADR",AFFY,9/30/2007,SH,0,0,733650,19779000,,0.1849,999999,49,-100,soldall,HEALTH CARE
LONE PINE CAPITAL LLC,Array Biopharma Inc,ARRY,9/30/2007,SH,0,0,1146785,13383000,,0.1251,999999,51,-100,soldall,HEALTH CARE
LONE PINE CAPITAL LLC,Baxter International Inc.,BAX,9/30/2007,SH,0,0,573000,32283000,,0.3018,999999,45,-100,soldall,HEALTH CARE
LONE PINE CAPITAL LLC,Life-Time Fitness Inc,LTM,9/30/2007,SH,0,0,1739100,92572000,,0.8653,999999,35,-100,soldall,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,Sepracor Inc.,SEPR,9/30/2007,PUT,0,0,510000,20920000,,0.1955,999999,48,-100,soldall,HEALTH CARE
LONE PINE CAPITAL LLC,Nymex Holdings Inc,NMX,9/30/2007,SH,0,0,701097,88079000,,0.8233,999999,38,-100,soldall,FINANCE
LONE PINE CAPITAL LLC,NetEase Inc ADR,NTES,9/30/2007,SH,0,0,3817612,64976000,,0.6074,999999,40,-100,soldall,COMMUNICATIONS
LONE PINE CAPITAL LLC,America Movil S.A.B. de C.V. ADS,AMX,12/31/2007,SH,25996782,797971000,26870378,859852000,10.03,9.2158,1,2,-3.251149,reduction,UTILITIES AND TELECOMMUNICATIONS
LONE PINE CAPITAL LLC,QUALCOMM Inc.,QCOM,12/31/2007,SH,16421924,646203000,13818501,583970000,8.1224,6.2589,2,3,18.840126,addition,INFORMATION TECHNOLOGY
LONE PINE CAPITAL LLC,Alphabet Inc. Class A,GOOGL,12/31/2007,SH,897558,620643000,1535176,870859000,7.8011,9.3338,3,1,-41.53387,reduction,COMMUNICATIONS
LONE PINE CAPITAL LLC,Southwestern Energy Co.,SWN,12/31/2007,SH,20406488,568525000,19872900,415840000,7.146,4.4569,4,6,2.685003,addition,ENERGY
LONE PINE CAPITAL LLC,Brookfield Asset Management Inc,BAM,12/31/2007,SH,27655357.5,437193000,25360132.5,432566000,5.4953,4.6362,5,5,9.050524,addition,REAL ESTATE
LONE PINE CAPITAL LLC,Schlumberger Ltd.,SLB,12/31/2007,SH,4085900,401930000,3682500,386663000,5.052,4.1442,6,7,10.954515,addition,ENERGY
LONE PINE CAPITAL LLC,Booking Holdings Inc. (Priceline),BKNG,12/31/2007,SH,3122957,358703000,2917384,258918000,4.5087,2.7751,7,16,7.046484,addition,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,Tapestry Inc,TPR,12/31/2007,SH,11328047,346412000,7801097,368758000,4.3542,3.9523,8,8,45.210949,addition,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,Fastenal Co.,FAST,12/31/2007,SH,31518428,318494000,24372552,276689000,4.0033,2.9655,9,13,29.319359,addition,INDUSTRIALS
LONE PINE CAPITAL LLC,CME Group Inc,CME,12/31/2007,SH,450430,308995000,450430,264560000,3.8839,2.8355,10,15,0,,FINANCE
LONE PINE CAPITAL LLC,Burlington Northern Santa Fe Corp.,BNI,12/31/2007,SH,3636004,302625000,3541004,287423000,3.8038,3.0806,11,12,2.682855,addition,TRANSPORTS
LONE PINE CAPITAL LLC,Vulcan Materials Company,VMC,12/31/2007,SH,3545961,280450000,3627857,323423000,3.5251,3.4664,12,11,-2.257421,reduction,MATERIALS
LONE PINE CAPITAL LLC,EMC Corporation,EMC,12/31/2007,SH,14278599,264582000,24786454,515558000,3.3256,5.5257,13,4,-42.393539,reduction,INFORMATION TECHNOLOGY
LONE PINE CAPITAL LLC,Intercontinental Exchange Inc,ICE,12/31/2007,SH,6768105,260572000,11816685,358991000,3.2752,3.8476,14,10,-42.724165,reduction,FINANCE
LONE PINE CAPITAL LLC,SANDRIDGE ENERGY INC. PERP PFD,SDOCQ,12/31/2007,SH,6557039,235135000,0,0,2.9555,,15,999999,,new,ENERGY
LONE PINE CAPITAL LLC,Mastercard Inc,MA,12/31/2007,SH,9911130,213288000,0,0,2.6809,,16,999999,,new,FINANCE
LONE PINE CAPITAL LLC,"MSC Industrial Direct, Inc.",MSM,12/31/2007,SH,4717664,190924000,4288471,216954000,2.3998,2.3253,17,20,10.008066,addition,INDUSTRIALS
LONE PINE CAPITAL LLC,American Eagle Outfitters Inc,AEO,12/31/2007,SH,8546293,177507000,2155567,56713000,2.2312,0.6078,18,30,296.475405,addition,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,Infosys Ltd ADR,INFY,12/31/2007,SH,30915904,175293000,0,0,2.2033,,19,999999,,new,INFORMATION TECHNOLOGY
LONE PINE CAPITAL LLC,Eagle Materials Inc.,EXP,12/31/2007,SH,4590559,162873000,4490559,160493000,2.0472,1.7201,20,24,2.226894,addition,MATERIALS
LONE PINE CAPITAL LLC,"Dicks Sporting Goods, Inc",DKS,12/31/2007,SH,5631546,156332000,6933220,232783000,1.965,2.4949,21,18,-18.774451,reduction,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,Leidos Holdings Inc,LDOS,12/31/2007,SH,2962603.76,147179000,2260379.93,107103000,1.85,1.1479,22,27,31.066628,addition,INDUSTRIALS
LONE PINE CAPITAL LLC,Fidelity National Information Services Inc,FIS,12/31/2007,SH,3005849,125013000,0,0,1.5713,,23,999999,,new,FINANCE
LONE PINE CAPITAL LLC,Apple Inc,AAPL,12/31/2007,SH,4246326,120159000,8791174,192740000,1.5103,2.0658,24,21,-51.697851,reduction,INFORMATION TECHNOLOGY
LONE PINE CAPITAL LLC,CarMax Inc.,KMX,12/31/2007,SH,5155456,101820000,11709116,238046000,1.2798,2.5514,25,17,-55.970579,reduction,CONSUMER DISCRETIONARY
LONE PINE CAPITAL LLC,Bunge Ltd. ADR,BG,12/31/2007,PUT,550000,64026000,550000,59098000,0.8048,0.6334,26,29,0,,CONSUMER STAPLES
LONE PINE CAPITAL LLC,SRA International Inc.,SRX,12/31/2007,SH,1075600,31676000,1075600,30203000,0.3981,0.3237,27,37,0,,INFORMATION TECHNOLOGY
